id,area,name,type,type2,Lat,Lon,totalcar
EL24,中山區,禾典中山站,2,,25.066860572522067,121.52411741057378,14
EL25,中山區,TIMES林森北路停車場,2,,25.05677069927627,121.52671013260067,48
EL26,中山區,濱江橋下平面停車場,2,,25.072440339985388,121.54106426474858,18
EL27,中山區,大直停車場,2,,25.08285095815685,121.55874059745283,43
EL28,中山區,禾典長春站,2,,25.054536287995944,121.53834684504864,10
EL30,中山區,安婷停車場京王站,2,,25.054653365961244,121.532510879331,25
EL31,中山區,禾典民權站,2,,25.063032231209398,121.52453995227212,58
EL33,中山區,榮星新城停車場,2,,25.06205340805134,121.53977604704674,48
EL36,中山區,應安龍江停車場(中山大同保管場),2,,25.05402448635661,121.5400420841143,90
EL37,中山區,格子房-行天宮站停車場,2,,25.06501099179179,121.53363516348877,42
EL42,中山區,七條通機車停車場,2,,25.050617115403867,121.52615965066447,0
EL43,中山區,TIMES國泰南京,2,,25.051444446698028,121.54113526886759,30
EL47,中山區,TIMES中山北路,2,,25.05017922367347,121.52279272889997,8
EL50,中山區,遼寧街185巷7弄機車平面停車場,2,,25.053544810283306,121.54272673227075,0
EL51,中山區,遼寧街199巷15號機車平面停車場,2,,25.0540343571331,121.54280515067234,0
EL52,中山區,新長越長安大樓停車場,2,,25.049209250241322,121.52354821498284,146
EL53,中山區,光復東村廣場平面停車場,2,,25.05297140387225,121.54115769753126,182
EL56,中山區,新光三越百貨(股)公司台北南西分公司停車場,2,,25.05216019941484,121.5209735996215,164
EL57,中山區,新光三越百貨(股)公司台北南西分公司二館停車場,2,,25.05207953400758,121.52059675159501,24
EL58,中山區,晶華酒店附設停車場,2,,25.054157985654687,121.52424394000485,136
EL60,中山區,便利停車場林森站,2,,25.056082239435685,121.52525509744018,44
EL61,中山區,明水(二)停車場,2,,25.085281651161583,121.55288083502512,80
EL63,中山區,金利達樂群二場停車場,2,,25.082416416702078,121.5594306376806,27
EL68,中山區,康華停車場,2,,25.0600189368828,121.53279101746203,100
EL7,中山區,應安168長安東停車場,2,,25.047977136488512,121.52626349440463,21
EL73,中山區,TIMES農安街,2,,25.065037295020183,121.53132694158653,29
EL75,中山區,嘟嘟房首都飯店站停車場,2,,25.05272628381474,121.53734175589864,97
EL76,中山區,華泰大飯店停車場,2,,25.057748140767583,121.5257361312705,15
EL79,中山區,新長越林森北停車場,2,,25.048063725927875,121.52654648175799,6
EL80,中山區,嘟嘟房松江2站停車場,2,,25.055867109868366,121.53219246459852,48
EL81,中山區,綺麗館停車場,2,,25.079808623796207,121.55190416479799,50
EL83,中山區,龍江八德站停車場,2,,25.04752715757261,121.54055753421216,74
EL84,中山區,益彩國際股份有限公司-長春停車場,2,,25.053488604268566,121.53884146113202,44
EL85,中山區,TIMES長安東路2,2,,25.047789103754486,121.531018686179,33
EL86,中山區,埃莫停車場,2,,25.061080040242064,121.52577362841183,62
EL87,中山區,宏達經營管理顧問有限公司農安停車場,2,,25.064798108563714,121.52322028169354,92
EL88,中山區,晉星金泰停車場,2,,25.08046186219545,121.55228539719026,36
EL89,中山區,麒園停車場,2,,25.063045262132597,121.52376019606916,42
EL90,中山區,蕭邦停車場,2,,25.04866683515024,121.52975833705366,70
EL92,中山區,TIMES中山市場停車場,2,,25.050753188524364,121.52102227739482,5
EL94,中山區,台灣聯通美麗華停車場,2,,25.082460877273135,121.55508147476814,184
EL95,中山區,教育大學停車場,2,,25.079266402618288,121.5400015268294,54
EL96,中山區,便利停車場民生站,2,,25.057585051585836,121.53872359627628,195
EL98,中山區,台灣聯通松江停車場,2,,25.051519041408376,121.53338053647045,40
EM01,中山區,禾典林森站停車場,2,,25.063848484991325,121.52363995026288,15
EM02,中山區,TIMES敬業一路停車場,2,,25.08436147440291,121.5529246115156,79
EM03,中山區,應安農安停車場,2,,25.06466744275845,121.5258754622105,29
EM04,中山區,TIMES伊通街停車場,2,,25.05278884684706,121.53608117733513,23
EM05,中山區,六福居停車場,2,,25.05187357434407,121.52414026719337,54
EM06,中山區,台灣聯通將捷一停車場,2,,25.052795451172578,121.53253991439986,37
EM07,中山區,永峰典華停車場,2,,25.083790258438867,121.55393294528947,22
EM08,中山區,TIMES民生東路,2,,25.05781127299913,121.52829626086887,6
EM09,中山區,嘟嘟房大直站停車場,2,,25.084340893401613,121.5526221022026,49
EM10,中山區,台灣聯通行天宮停車場,2,,25.062883950587207,121.53511189983719,9
EM11,中山區,美麗華百樂園地下停車場,2,,25.082918255199264,121.55679035325113,681
EM12,中山區,台灣聯通大松江場停車場,2,,25.0594774526097,121.5334248495166,114
EM13,中山區,和逸民生停車場,2,,25.057534193310026,121.53628543316856,24
EM14,中山區,嘟嘟房家樂福大直站停車場,2,,25.082398145661234,121.55779087177666,268
EM15,中山區,禾典中南站,2,,25.05142118415255,121.52262846437598,11
EM16,中山區,八德路停車場,2,,25.046877212065297,121.53977284955447,69
EM17,中山區,博客停車場美麗華場,2,,25.08500185826575,121.553783562012,71
EM18,中山區,達人停車場,2,,25.082156472445558,121.55157784494045,14
EM19,中山區,禾典吉林站停車場,2,,25.05427823895807,121.53031287494528,30
EM20,中山區,廣朋建設中崙一站停車場,2,,25.04566208694757,121.53948192979499,45
EM21,中山區,廣朋建設中崙二站停車場,2,,25.04566208694757,121.53948192979499,49
EZ66,中山區,Times站前華陰,2,,25.048923242536663,121.52069684816885,16
F11,中正區,便利停車場臨沂五站,2,,25.036423855574288,121.52879384948346,16
F2,中正區,永昌停車場,2,,25.027730196133202,121.51008180621307,20
F3,中正區,Four Seasons台大停車場,2,,25.01704024405814,121.5306046482797,22
F30,中正區,喜來登站,2,,25.044848215522247,121.52204935864665,218
F31,中正區,仰德大樓停車場,2,,25.0330464577098,121.51637231711813,115
F32,中正區,便利停車場重慶二站,2,,25.02370721223732,121.5165124972945,19
F34,中正區,金融中心停車場,2,,25.043032881029326,121.5293888718293,149
F37,中正區,台大醫院停車場,2,,25.040320297173725,121.51860387099157,211
F38,中正區,新光人壽摩天大樓停車場,2,,25.045671727095574,121.51529252818085,470
F48,中正區,台北凱撒大飯店停車場,2,,25.04617630705908,121.51639678201462,13
F49,中正區,一銀大樓地面停車場,2,,25.045585913596597,121.51302920714832,16
F55,中正區,便利停車場濟南站,2,,25.03969754596735,121.5319518652866,16
F57,中正區,遠東百貨台北分公司,2,,25.041355916274323,121.50911085375613,16
F60,萬華區,貴陽街機械式立體停車場,2,,25.039318332127998,121.50570850757256,41
F61,萬華區,嘟嘟房貴陽站停車場,2,,25.039318332127998,121.50570850757256,31
F63,中正區,臺北市中正區行政中心停車場,2,,25.032460145417083,121.5181320987903,97
F64,中正區,TIMES杭州南路2停車場,2,,25.039373706861205,121.5266215161454,18
F65,中正區,助安企業有限公司臨沂二停車場,2,,25.034849691144696,121.52966166330738,11
F67,中正區,台北市公有南門市場停車場,2,,25.03238750687765,121.5181746282653,23
F70,中正區,灃興停車場,2,,25.027670349947794,121.51543716545864,2
F72,中正區,館前停車場,2,,25.046419594063074,121.51476030113045,6
F76,中正區,便利停車場華山二站,2,,25.045641143745435,121.52600261066748,48
F77,中正區,希望廣場停車場,2,,25.044404525211597,121.53220368744805,45
F78,中正區,長揚停車場館前站,2,,25.045632570036982,121.51478249346907,48
F82,中正區,臨沂停車場,2,,25.035618408650876,121.52846550611869,15
F83,中正區,錢櫃新聲停車場,2,,25.04279117185861,121.50893176860862,27
F87,中正區,嘟嘟房南昌站停車場,2,,25.03130466939134,121.51696216848632,1
F89,中正區,德璞悅松園停車場,2,,25.034774989071156,121.52986782456598,23
F91,中正區,TIMES濟南路二段,2,,25.04113397718148,121.52719508404152,39
F92,中正區,應安168博愛停車場,2,,25.04611449738368,121.51107080696937,38
F98,中正區,新長越金山南路停車場,2,,25.042611964352407,121.52948577251775,11
FA01,中正區,汀州路停車場,2,,25.015587653177036,121.5313372278849,24
FA02,中正區,台企大樓地下停車場,2,,25.046591707454688,121.51307123519226,8
FA03,中正區,臨沂街臨時平面停車場,2,,25.041764862569444,121.53116842482385,4
FA04,中正區,臨沂街臨時平面停車場(一),2,,25.0418227190778,121.53095497570558,17
FA05,中正區,驛馬站收費停車場(汀州場),2,,25.01436096700468,121.53298209463372,13
FA06,中正區,資訊廣場停車場,2,,25.04470591985376,121.5326416580597,48
FA07,中正區,資訊廣場二停車場,2,,25.04470591985376,121.5326416580597,115
FA7,中正區,台北地下街停車場,2,,25.048512571490146,121.51801065754942,392
FB6,中正區,台大校友聯誼社停車場,2,,25.042849239065674,121.51962978667987,15
FC3,中正區,嘟嘟房北門站停車場,2,,25.046682104764535,121.51021317869932,49
FD1,中正區,忠孝機車平面停車場,2,,25.048084981383678,121.51139777013012,0
FD16,中正區,宏達經營管理顧問有限公司延平停車場,2,,25.03374333244763,121.50757057407031,57
FD18,中正區,叭叭房牯嶺站停車場,2,,25.02685722282129,121.51860798692063,8
FD32,中正區,根基詔安停車場,2,,25.02724414527705,121.508867181451,5
FD44,中正區,應安168金山停車場,2,,25.042421907586924,121.52922941893169,56
FD46,中正區,便利停車場臨沂三站,2,,25.03668020309352,121.52898801154976,22
FD48,中正區,恆泰停車場,2,,25.04487460082172,121.52481762227157,66
FD49,中正區,好庭車停車場,2,,25.024967738214002,121.52151037697567,6
FD50,中正區,應安168黎明停車場,2,,25.033957702178153,121.53053941555702,45
FD51,中正區,嘟嘟房仁愛新生2站停車場,2,,25.03785832717515,121.53199281259596,22
FD52,中正區,琦機仁愛停車場,2,,25.037833999526118,121.5315951459176,42
FD55,中正區,應安168北平東停車場,2,,25.04566968735633,121.52581708132637,61
FD57,中正區,臺北市螢橋國小停車場,2,,25.02556775220827,121.51383851915764,25
FD59,中正區,禾典忠孝前站,2,,25.046583388926834,121.51378387230564,37
FD60,中正區,嘟嘟房牯嶺2站停車場,2,,25.025732213427624,121.51917702089355,67
FD61,中正區,台灣聯通衡陽停車場,2,,25.042392440871367,121.51216689157928,150
FD62,中正區,禾典光華站,2,,25.04334182297766,121.53054119569599,47
FD64,中正區,財團法人張榮發基金會地下停車場,2,,25.03860567926945,121.5191533141008,96
FD66,中正區,新長越杭州南路站停車場,2,,25.039118009296196,121.52779720547105,8
FD67,中正區,中華電信仁愛停車場,2,,25.03675026198152,121.52435012501132,133
FD68,中正區,台大醫院兒童醫療大樓停車場,2,,25.044370360905727,121.51885387405893,314
FD71,中正區,螢橋國中停車場,2,,25.0188230265565,121.52660748374602,40
FD72,中正區,廣州街停車場,2,,25.03593162042179,121.50914345543706,52
FD74,中正區,TIMES和平西路停車場,2,,25.027033395884214,121.52115409706404,10
FD75,中正區,廈門停車場,2,,25.024829978050228,121.51759808377807,10
FD78,中正區,公館水岸新世界機車臨時停車場,2,,25.0130139194586,121.53423546190425,0
FD80,中正區,台北花園大酒店機械停車場,2,,25.036268928666342,121.50726091339989,108
FD81,中正區,台灣聯通臺大水源停車場,2,,25.01462121297372,121.53012248340991,343
FD82,中正區,龍昌大樓機電管理顧問股份有限公司和平營業處,2,,25.035604660628415,121.50734910902386,9
FD84,中正區,台北花園大酒店平面停車場,2,,25.036707925679455,121.50695674198928,100
FD85,中正區,四方開發重慶站,2,,25.030398308246287,121.51483211326273,5
FD88,中正區,TIMES廣州街停車場,2,,25.035686344748306,121.50843676659339,40
FD89,中正區,同安停車場,2,,25.024764719234216,121.52102152654372,4
FD90,中正區,Times延平南路2停車場,2,,25.044469136469,121.51052238087789,21
FD91,中正區,TIMES杭州南路,2,,25.03783181867554,121.52568289279337,12
FD92,中正區,行一大客車平面停車場,2,,25.04721197342001,121.52164549158216,0
FD93,中正區,三軍總醫院汀州院區停車場,2,,25.016337008156174,121.52977587086839,74
FD94,中正區,華倫汽車有限公司停車場,2,,25.032553437643422,121.51914148962258,18
FD97,中正區,巧巧生活事業有限公司,2,,25.026601829197375,121.52238879853387,66
FD99,中正區,台大會議中心停車場,2,,25.039374535122793,121.52107670778729,83
FE01,中正區,行一機車平面停車場,2,,25.047685868904807,121.52105803874382,0
FE03,中正區,廣州街(二)停車場,2,,25.035482398782246,121.50967707328522,81
FE04,中正區,南華高中收費停車場,2,,25.015481362849517,121.53143034901954,18
FE05,中正區,安婷停車場中正場,2,,25.026407462892593,121.52080267514131,64
FE06,中正區,鼎晟停車場,2,,25.04572333241821,121.51573304901746,95
FE07,中正區,便利停車場林森三站,2,,25.044139212286943,121.52291207594656,26
FE08,中正區,杭州停車場,2,,25.03639908700488,121.52643283376581,7
FE09,中正區,助安牯嶺停車場,2,,25.027003538012114,121.51849431695372,5
FE11,中正區,TIMES信義永康停車場,2,,25.033961459735558,121.53098733427325,15
FE12,中正區,應安168仁愛二停車場,2,,25.037901355668254,121.52547692677963,75
FE13,中正區,中山南路2巷臨時平面停車場,2,,25.04514244766535,121.51797652618838,27
FE14,中正區,TIMES和平西路2停車場,2,,25.028614022322287,121.51242767884607,14
FE15,中正區,中山南路2巷(一)臨時平面停車場,2,,25.04548706736419,121.5177135274715,0
FE16,中正區,博客停車場牯嶺站,2,,25.029041935427873,121.51697519672369,6
FE18,中正區,臺北市客家文化中心附設地下停車場,2,,25.020403463025346,121.52502727251456,64
FE19,中正區,華山國際動漫城停車場,2,,25.044291779775737,121.53049475626122,39
FE20,中正區,河堤停車場,2,,25.023493309388638,121.52180884549746,8
FE22,中正區,青田停車場,2,,25.02819737909463,121.5318433502588,10
FE23,中正區,中正牯嶺街一停車場,2,,25.029159683180456,121.51725973622032,10
FE26,中正區,TIMES潮州街停車場,2,,25.029947321011967,121.5208679938671,45
FE27,中正區,嘟嘟房信義3站停車場,2,,25.03395321265085,121.53103936237112,14
FE32,中正區,華山停車場,2,,25.0446055679614,121.52851333236907,70
FE33,中正區,台北市青島社區管理委員會停車場,2,,25.043555983046456,121.52409439224866,83
FE34,中正區,應安168中華停車場,2,,25.034115376940075,121.5058835355182,42
FE35,中正區,TIMES 仁愛路二段,2,,25.03802603943714,121.52675838139449,20
FE36,中正區,華山停車場,2,,25.04597028262003,121.52617178036779,50
FF01,萬華區,誌誠停車場,2,,25.032214575984042,121.50478059620764,5
FF02,中正區,重慶南路停車場,2,,25.04485093645063,121.5130528718923,74
FF03,中正區,開封街停車場,2,,25.046089381926965,121.51290885263697,1
FF04,中正區,助安168杭南二停車場,2,,25.035990682400694,121.5249166506288,23
FF05,中正區,希望廣場,2,,25.04644498427226,121.52432783744604,40
FF06,中正區,中山堂地下停車場,2,,25.04401230182973,121.51045808609118,440
FF07,中正區,歐特儀股份有限公司台北車站西側停車場,2,,25.047633488782648,121.51653016252824,100
FF08,中正區,TIMES齊東街2,2,,25.042174310951896,121.52785049124049,6
FF09,中正區,便利停車場中華站,2,,25.042737121067717,121.50929417222933,22
FF10,中正區,牯嶺停車場,2,,25.029140196801443,121.51695044266667,10
FF11,中正區,榮帝科技喜來登平面停車場,2,,25.04431710326815,121.52388057498406,11
FF67,中正,聯永物業股份有限公司臨沂站,2,,25.035618408650876,121.52846550611869,4
FF68,中正,臺北市立聯合醫院和平婦幼院區停車場,2,,25.02908268315905,121.51929045732497,8
FF69,中正,嘟嘟房臺北車站西站停車場,2,,25.047466948854485,121.51663885603374,97
FF70,中正,驛東交停企業有限公司古亭站,2,,25.027694541738146,121.52141220041521,16
FF71,中正,宏達經營管理顧問有限公司徐州停車場,2,,25.040973543015028,121.52150387980136,83
G1,大安區,永康街停車場,2,,25.029605415231167,121.52938095646591,3
G11,大安區,辛亥路高架橋下停車場,2,,25.022410954378742,121.53367409611671,90
G13,大安區,大安教會停車場,2,,25.02737652162133,121.5469644916981,45
G17,大安區,義光站,2,,25.035428694575824,121.53509147667596,9
G18,大安區,巔峰機械塔停車場,2,,25.03448838051447,121.54329875516275,58
G2,大安區,新長越臥龍街停車場,2,,25.023753827010975,121.54724733248882,14
G28,大安區,TIMES浦城街停車場,2,,25.024656293194646,121.5279518827197,10
G29,大安區,TIMES忠孝東路停車場,2,,25.04292704572652,121.55125316220128,10
G3,大安區,延吉廢鐵道停車場,2,,25.043687477763907,121.55458790229198,231
G31,大安區,明曜百貨停車場,2,,25.041228228296863,121.55206527213802,65
G32,大安區,TIMES泰順街2,2,,25.025055305590538,121.53126721623886,10
G33,大安區,福華大飯店附設停車場,2,,25.03763764994487,121.54306386064664,85
G34,大安區,羅馬洗車場,2,,25.04202250198344,121.55062086684164,12
G36,大安區,國立台灣師範大學圖書館校區地下停車場,2,,25.027304585748606,121.5288152663731,250
G40,大安區,敦化大樓停車場,2,,25.039039779369897,121.54925918205014,62
G43,大安區,金山停車場,2,,25.032834255500905,121.52721420039207,138
G47,大安區,祥龍驛瑞安站停車場,2,,25.025934411730294,121.54045176211515,98
G48,大安區,公務人力發展中心福華國際文教會館停車場,2,,25.02365514735695,121.5341894941954,111
G58,大安區,建成大廈停車場,2,,25.04125583296546,121.55030194543832,23
G69,大安區,瑞安停車場,2,,25.025760377582348,121.53878214993226,16
G72,大安區,崇光百貨停車場,2,,25.041909672015983,121.54481362452333,106
G76,大安區,錢櫃忠孝停車場,2,,25.041342540997338,121.5443200989194,98
G78,大安區,東豐街停車場,2,,25.035887325450624,121.54448275376565,11
G82,大安區,太平洋崇光百貨(股)公司敦化分公司停車場,2,,25.040155941834698,121.54835967634813,16
G83,大安區,大安區行政中心停車場,2,,25.0266638255732,121.53447822966133,115
G85,大安區,台灣捷通安和場,2,,25.029371426941758,121.5504377610592,50
G86,大安區,國立臺灣大學臨時停車場,2,,25.017089818641313,121.53379487031407,1082
G89,大安區,應安168華視停車場,2,,25.043487616227083,121.55749569673537,124
G95,大安區,應安168敦南停車場,2,,25.031253849050596,121.54825842073538,31
G97,大安區,月娥停車場,2,,25.0353066953432,121.54928870400245,6
G98,大安區,九如大樓停車場,2,,25.04204220926192,121.54999047574896,9
GA0,大安區,敦安停車場,2,,25.035377824715205,121.549530972143,4
GA06,大安,台北安和2停車場,2,,25.03107654544336,121.55023463406272,47
GA07,大安,Times信義復興2,2,,25.03543304251477,121.54315945066213,6
GA08,大安,千里亭有限公司復興南路停車場,2,,25.029504618471194,121.54382585633454,39
GA09,大安,國立臺灣大學附設動物醫院臨時停車場,2,,25.015753053313755,121.54304832417208,11
GA1,大安區,叭叭房信義站停車場,2,,25.033382107869418,121.53104376206365,8
GA2,大安區,嘟嘟房建南站停車場,2,,25.03515830181249,121.53627670021558,17
GA3,大安,多多站收費停車場(建國南場),2,,25.03515830181249,121.53627670021558,33
GA4,大安,臺北市立聯合醫院仁愛院區停車場,2,,25.037483368490143,121.54500498543483,41
GA5,大安區,嘟嘟房師大站停車場,2,,25.026764708773193,121.52360509233871,3
GB1,大安區,大統領停車場,2,,25.041775551423676,121.55116393165906,9
GB2,大安區,岳洋敦南停車場,2,,25.026625155265783,121.54930032082703,48
GB3,大安區,金山南路停車場,2,,25.028298848170493,121.5259969903133,24
GB4,大安區,文化大學大夏館停車塔,2,,25.026009661190034,121.53813966262938,40
GB6,大安區,榕樹下停車場,2,,25.03512495948063,121.54926448870705,23
GB7,大安區,光復平面停車場,2,,25.038744226740892,121.55735533668103,19
GC2,大安區,中順停車場,2,,25.02261048286198,121.53171636387819,3
GC4,大安區,金門停車場,2,,25.02437600233165,121.52475928564927,4
GC5,大安區,長伸停車場,2,,25.032545832421437,121.5559333218906,14
GC7,大安區,慕求花園停車場,2,,25.033592987772888,121.5473722931399,19
GC8,大安區,永康站停車場,2,,25.03255929485813,121.53022928961636,16
GD8,大安區,福華大飯店平面停車場,2,,25.03672974112921,121.5432709520694,44
GE0,大安區,忠興停車場,2,,25.041908422207996,121.54436345651592,4
GE7,大安區,市農會B區收費停車場,2,,25.03747348514272,121.54247698519075,83
GF4,大安區,嘟嘟房復興三站停車場,2,,25.03996675908447,121.54273182636241,19
GF5,大安區,嘟嘟房復興二站停車場,2,,25.039663344637983,121.54292158814619,11
GF6,大安區,嘟嘟房復興一站停車場,2,,25.039716057618737,121.54319359383915,7
GF8,大安區,喬合停車場,2,,25.042526392583266,121.5432040992162,36
GF9,大安區,大安文山保管場,2,,25.036685723869173,121.54181497542311,44
GG0,大安區,市農會A區收費停車場,2,,25.036264121917654,121.54330472801315,46
GG1,大安區,市農會C區收費停車場,2,,25.036324912723014,121.54275495391923,48
GG10,大安區,新生南路停車場,2,,25.04055489724028,121.53565457748519,5
GG11,大安區,長誼停車場,2,,25.039170773243818,121.55396709812737,3
GG12,大安區,青田街停車場,2,,25.02825349957451,121.53318067248088,32
GG13,大安區,逸寬文旅大安館附設收費停車場,2,,25.038932413469624,121.5442700930208,56
GG14,大安區,嘟嘟房師大2站,2,,25.027572203208898,121.52579595338214,5
GG15,大安區,新長越安東街停車場,2,,25.0444144892393,121.54231916376466,6
GG16,大安區,Times敦南信義,2,,25.03236503305037,121.54935997304652,47
GG17,大安區,仁愛本真停車場,2,,25.040455203154227,121.54533678897697,133
GG18,大安區,驛馬站收費停車場,2,,25.02518167778954,121.53602403724004,12
GG19,大安區,驛馬站收費停車場,2,,25.023545948833867,121.55007383558696,9
GG2,大安區,台灣聯通中興停車場,2,,25.047351684498867,121.54421960752362,18
GG20,大安區,敦和停車場,2,,25.031938178623992,121.54968212662186,37
GG21,大安區,助安168杭南三停車場,2,,25.029866244517855,121.52434521825593,12
GG22,大安區,禾典溫州站,2,,25.02283550294436,121.53301345422975,7
GG6,大安區,成功站停車場,2,,25.02638399945735,121.54432723748833,22
GG7,大安區,成功國宅第10棟停車場,2,,25.02778971704106,121.54515019448495,6
GG8,大安區,便利停車場敦南站,2,,25.0444078187257,121.54947493679524,83
GG9,大安區,復興站停車場,2,,25.039098158896298,121.54447846048134,6
GH2,大安區,便利停車場大安地政事務所二站,2,,25.03340645563053,121.5566007032363,7
GH3,大安區,便利停車場大安地政事務所一站,2,,25.033988066803325,121.55663261149226,5
GH4,大安區,連昇台大停車場,2,,25.017023422072498,121.53264218991902,12
GH5,大安區,道慈大樓停車場,2,,25.034946039218255,121.54392362427008,135
GH6,大安區,應安168四維停車場,2,,25.03110781923392,121.54786565267736,3
GH7,大安區,莎軒停車場,2,,25.030732846027227,121.5563553482008,24
GH9,大安區,嘟嘟房通化夜市1站停車場,2,,25.02816328962717,121.55385506155316,49
GI4,大安區,助安忠孝停車場,2,,25.04339474280729,121.55286542913159,3
GJ3,大安區,復旦停車場,2,,25.044131961548214,121.54949011930677,26
GK37,大安區,敦南大樓停車場,2,,25.029290697034543,121.54922822491221,122
GK4,大安區,敦南停車場,2,,25.02703356675627,121.54911290056621,49
GK43,大安區,叭叭房潮洲站停車場,2,,25.028348224997114,121.52509708795117,7
GK44,大安區,嘟嘟房和平東站停車場,2,,25.02719807212237,121.52421272197876,13
GK46,大安區,富邦金融大樓停車場,2,,25.038292890132773,121.55220754713392,379
GK47,大安區,宏都金殿停車場,2,,25.02839822221201,121.5497734022339,8
GK7,大安區,海泉停車場,2,,25.033615253041706,121.54289070937295,15
GK81,大安區,農會停車場,2,,25.044406977873795,121.53969539400158,50
GK90,大安區,太平洋崇光百貨股份有限公司復興店停車場,2,,25.040979531791262,121.5430014114917,630
GK94,大安區,宏遠大樓停車場,2,,25.032700958733496,121.55295683641073,149
GK95,大安,多多站收費停車場(文昌場),2,,25.032700958733496,121.55295683641073,24
GK99,大安區,國立台灣師範大學運動場地下停車場,2,,25.02630101446464,121.52775248903612,426
GL01,大安區,上通停車場,2,,25.041041485503268,121.54982482732795,12
GL02,大安區,日發師大路停車場,2,,25.02280728617045,121.52727406172279,42
GL04,大安區,忠孝新生站停車場,2,,25.041751808131007,121.53480030494497,49
GL05,大安區,臨江停車場,2,,25.030655305458165,121.55308141482251,17
GL06,大安區,禾典大安站,2,,25.02783113792796,121.54700405180117,9
GL07,大安區,通安停車場,2,,25.030655305458165,121.55308141482251,16
GL08,大安區,鼎晟停車場,2,,25.044208417550568,121.55017046739438,47
GL13,大安區,臺北市立芳和國民中學停車場,2,,25.018768009079125,121.55007354110727,38
GL17,大安區,銀座停車場,2,,25.04273559169778,121.55138953217846,9
GL18,大安區,財團法人臺北市私立復興實驗高級中學附設地下停車場,2,,25.03939771686565,121.54837240724562,78
GL21,大安區,羅斯福路停車場,2,,25.025500863194033,121.52389513542309,4
GL22,大安區,嘟嘟房四維站停車場,2,,25.026098407617106,121.54689558962039,7
GL24,大安區,永康停車場,2,,25.0332174717993,121.5313101913037,78
GL25,大安區,TIMES金華街,2,,25.02878059345475,121.53042466977998,19
GL26,大安區,鈞曜大安場,2,,25.0305574231905,121.53860218298155,199
GL29,大安區,國立臺灣師範大學臥龍街停車場,2,,25.023029064744414,121.54705509701573,49
GL30,大安區,帝國延吉停車場,2,,25.044181878000472,121.55426167781408,11
GL31,大安區,泰順街停車場,2,,25.022346300545912,121.52955534152348,6
GL32,大安區,華視大樓地下停車場,2,,25.043341767303872,121.55681313452068,98
GL38,大安區,助安杭州南停車場(1),2,,25.033622658617272,121.52462006667373,3
GL39,大安區,停車棧忠孝復興站,2,,25.041913222151628,121.54343499746865,19
GL40,大安區,助安杭州南停車場,2,,25.033551538612492,121.52473393817797,2
GL42,大安區,應安168華視二停車場,2,,25.043769759051717,121.55699385812234,15
GL43,大安區,師大路停車場,2,,25.022709803601092,121.52889777198017,5
GL44,大安區,大崴物業管理股份有限公司,2,,25.043812286396527,121.55574462954903,24
GL45,大安區,鴻霖停車場,2,,25.038457127059033,121.5449051268739,30
GL47,大安區,嘟嘟房永康2站停車場,2,,25.031733032485683,121.53077471208785,11
GL48,大安區,北歐停車場,2,,25.03745267667752,121.55218988407042,26
GL49,大安區,臺北市大安區仁愛國民小學停車場,2,,25.03571640194919,121.55226555839535,21
GL50,大安區,臺北市立大安國中（停車場）,2,,25.030851342113838,121.54756831115272,30
GL51,大安區,臺北市立金華國民中學,2,,25.031407676866564,121.53308036756928,51
GL52,大安區,臺北市立仁愛國民中學停車場,2,,25.036774919950197,121.55153616123688,43
GL53,大安區,楊停車場,2,,25.02778423377894,121.5554362570465,2
GL54,大安區,捷運科技大樓站機車停車場,2,,25.025918041547946,121.54311591948098,0
GL55,大安區,國泰綜合醫院分館停車場,2,,25.036427007063164,121.55468776832703,12
GL56,大安區,國泰綜合醫院本館停車場,2,,25.036787540118542,121.55322295736896,17
GL57,大安區,椰林停車場,2,,25.035270017765534,121.54580665992167,41
GL60,大安區,樂業停車場,2,,25.02378767265119,121.55009994024245,10
GL61,大安區,順康尊賢停車場,2,,25.013179397097304,121.53652576320317,24
GL62,大安區,TIMES新生南路停車場,2,,25.035059874216397,121.53684525271147,8
GL63,大安區,TIMES羅斯福路停車場,2,,25.024092998483024,121.52543038761478,8
GL64,大安區,長揚停車場敦南站,2,,25.031227992481433,121.55004312673991,2
GL67,大安區,禾典信義站停車場,2,,25.032468640660127,121.54613796036543,9
GL68,大安區,科技站停車場,2,,25.024309190659753,121.54273750155211,6
GL69,大安區,TIMES臥龍街,2,,25.02106923289006,121.54796205083713,17
GL71,大安區,日發浦城街停車場,2,,25.02289014409815,121.5268613555839,11
GL72,大安,臺北市大安運動中心停車場,2,,25.020516137706192,121.54620296834146,52
GL75,大安區,禾典市民站,2,,25.044204168076245,121.54300521901251,13
GL77,大安區,好庭車停車場,2,,25.03064378899519,121.52263575926548,69
GL78,大安區,順福停車場,2,,25.039918805172196,121.54451233257798,7
GL79,大安區,嘟嘟房敦化站停車場,2,,25.044201618828776,121.55185972841245,31
GL81,大安區,好停停車場,2,,25.033572087759527,121.54615582367667,9
GL82,大安區,台新停車場,2,,25.037396960283072,121.54995009898869,170
GL88,大安區,中信停車場,2,,25.03386139867873,121.5470709156311,23
GL89,大安區,帝國綠舞停車場,2,,25.02283998482179,121.54706004344786,42
GL92,大安區,夏合樂業停車場,2,,25.023332087830365,121.54977087215632,2
GL95,大安區,台灣聯通統領停車場,2,,25.04200959591811,121.55049860879507,15
